id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,application_type
1066453,1300423,12000,12000,12000, 36 months,9.91,386.7,B,B1,Southern Methodist University,5 years,RENT,80000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,CC Consolidation,752xx,TX,14.83,0,Oct-00,0,,,11,0,17536,67.7,21,f,0,0,13905.99717,13906,12000,1906,0,0,0,Oct-14,965.7,Jan-16,INDIVIDUAL
1063090,1295591,10000,10000,10000, 36 months,12.42,334.16,B,B4,VirginiaMasonMedicalCenter,4 years,RENT,45000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,payoff credit cards,981xx,WA,10.45,0,Feb-05,0,,,14,0,10177,51.6,19,f,0,0,12025.47063,12025.47,10000,2025.47,0,0,0,Jan-15,348.59,Jan-16,INDIVIDUAL
1061406,1293196,8000,8000,8000, 36 months,7.9,250.33,A,A4,kenover marketing,2 years,RENT,78000,Not Verified,Dec-11,Fully Paid,n,vacation,vacation,112xx,NY,6.09,0,Jan-06,1,,,16,0,15988,55.9,31,f,0,0,8846.24,8846.24,8000,846.24,0,0,0,Dec-13,1095.85,Dec-15,INDIVIDUAL
1066278,1300643,14125,14125,14125, 36 months,9.91,455.18,B,B1,Citizens Utility Board of Oregon,1 year,RENT,33000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,972xx,OR,23.13,0,Dec-97,3,,,12,0,19472,66,20,f,0,0,16055.99,16055.99,14125,1930.99,0,0,0,Dec-13,6054.96,Dec-13,INDIVIDUAL
1066281,1300646,14000,14000,14000, 36 months,12.69,469.63,B,B5,Philips Healthcare,5 years,RENT,62800,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Card Consolidation,980xx,WA,19.24,0,Nov-94,1,,,10,0,13579,64.5,18,f,0,0,16897.17981,16897.18,14000,2897.18,0,0,0,Dec-14,956.54,Jan-16,INDIVIDUAL
1056150,1287925,13200,8975,8975, 60 months,17.27,224.36,D,D3,"Cardinal Health Stafford, Texas.",3 years,RENT,26400,Source Verified,Dec-11,Fully Paid,n,small_business,Business,770xx,TX,9.64,0,Nov-06,3,,,8,0,7411,50.1,12,f,0,0,10200.26,10200.26,8975,1225.26,0,0,0,Nov-12,8187.44,Sep-15,INDIVIDUAL
1066434,1300402,4000,4000,4000, 36 months,19.03,146.69,E,E2,IBM,10+ years,MORTGAGE,80000,Not Verified,Dec-11,Fully Paid,n,vacation,Loan2011,275xx,NC,20.59,1,Jul-97,2,15,,30,0,6654,22.6,56,f,0,0,4340.62,4340.62,4000,340.62,0,0,0,Jan-13,785.51,Jan-16,INDIVIDUAL
1048526,1279867,4000,4000,4000, 36 months,12.69,134.18,B,B5,XOXO Salon,2 years,RENT,25000,Not Verified,Dec-11,Charged Off,n,debt_consolidation,Car loan,802xx,CO,6.86,0,Feb-05,3,,,5,0,8546,79.7,13,f,0,0,2022.66,2022.66,1373.86,498.22,0,150.58,1.55,Mar-13,134.18,Aug-14,INDIVIDUAL
1028566,1257917,10500,10500,10500, 36 months,6.03,319.58,A,A1,DFW International Airport,10+ years,MORTGAGE,65000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Card Consolidation,760xx,TX,10.36,0,Nov-81,0,,,8,0,10729,18.7,16,f,0,0,11503.77547,11503.78,10500,1003.78,0,0,0,Dec-14,643.26,Dec-14,INDIVIDUAL
1066424,1291243,5500,5500,5500, 36 months,7.9,172.1,A,A4,SCI Mahanoy,10+ years,OWN,59000,Source Verified,Dec-11,Fully Paid,n,car,Car Loan,187xx,PA,6.65,0,Oct-91,0,35,52,10,1,9130,43.3,23,f,0,0,6171.267137,6171.27,5500,671.27,0,0,0,Jul-14,1186.09,Jul-14,INDIVIDUAL
1066212,1300569,7350,7350,7350, 36 months,11.71,243.11,B,B3,cyberpower,1 year,RENT,33000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit card payment,917xx,CA,22.51,0,May-98,1,,,13,0,24782,77.9,23,f,0,0,8725.632456,8725.63,7350,1375.63,0,0,0,Sep-14,1204.05,Sep-14,INDIVIDUAL
1066232,1300594,10000,10000,10000, 36 months,12.42,334.16,B,B4,First National Bank of St. Louis,10+ years,RENT,39000,Source Verified,Dec-11,Charged Off,n,credit_card,credit card consolidation,630xx,MO,18.31,0,Aug-98,1,,,7,0,11691,90.6,19,f,0,0,11604.88,11604.88,9635.96,1956.9,0,12.02,0,Apr-14,4378.02,Jan-16,INDIVIDUAL
1056219,1287799,12000,12000,12000, 36 months,7.51,373.33,A,A3,wolverton Inc.,10+ years,RENT,42000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,debt consolidation,435xx,OH,10.74,0,Jun-94,1,,,7,0,18913,43,17,f,0,0,13456.32312,13456.32,12000,1441.33,14.99068248,0,0,Jan-15,24.36,Jan-15,INDIVIDUAL
1066199,1300556,5000,5000,5000, 60 months,11.71,110.5,B,B3,Sparrow Health,5 years,MORTGAGE,38004,Not Verified,Dec-11,Fully Paid,n,home_improvement,Floor,488xx,MI,23.78,0,Nov-06,0,,,12,0,10023,57.3,17,f,0,0,6534.43,6534.43,5000,1534.43,0,0,0,Oct-15,1561.93,Jan-16,INDIVIDUAL
1060851,1292817,8000,8000,8000, 60 months,11.71,176.79,B,B3,Multisensory Learning Academy,3 years,OWN,31000,Source Verified,Dec-11,Fully Paid,n,other,Other,972xx,OR,16.22,0,Mar-06,3,,,13,0,2751,34.4,29,f,0,0,8306.47,8306.47,8000,306.47,0,0,0,May-12,7778.22,May-12,INDIVIDUAL
972383,1194336,4500,4500,4500, 36 months,8.9,142.89,A,A5,New Buck Corporation,10+ years,MORTGAGE,50700,Verified,Dec-11,Fully Paid,n,other,restore classic car,287xx,NC,23.43,0,Sep-96,0,,,10,0,9127,24.4,20,f,0,0,5050.37,5050.37,4500,550.37,0,0,0,Dec-13,1912.16,Jan-16,INDIVIDUAL
1066191,1300547,18000,18000,17975, 36 months,12.42,601.48,B,B4,National Park Service,1 year,OWN,75000,Verified,Dec-11,Fully Paid,n,credit_card,Paydown CC Loan,705xx,LA,12.51,0,Apr-91,2,,,9,0,14810,66.1,27,f,0,0,21629.24351,21599.23,18000,3629.24,0,0,0,Oct-14,1805.88,Jan-16,INDIVIDUAL
1066173,1300526,12300,12300,12300, 60 months,13.49,282.96,C,C1,gem city motors,2 years,MORTGAGE,30000,Source Verified,Dec-11,Current,n,debt_consolidation,no more bills,592xx,MT,12.76,0,Nov-02,1,,,8,0,10981,55.5,12,f,3174.77,3174.77,13556.6,13556.6,9125.24,4431.36,0,0,0,Dec-15,282.96,Jan-16,INDIVIDUAL
1066379,1300340,12000,12000,12000, 36 months,13.49,407.17,C,C1,Quad Graphics,6 years,RENT,40000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,318xx,GA,15.72,0,Aug-99,0,77,,8,0,10790,80.5,13,f,0,0,12761.93,12761.93,12000,761.93,0,0,0,Jul-12,10731.86,Jul-12,INDIVIDUAL
1066364,1300323,10000,10000,10000, 36 months,13.49,339.31,C,C1,St. Joseph Hospital,10+ years,MORTGAGE,50000,Not Verified,Dec-11,Fully Paid,n,credit_card,CC refi,928xx,CA,5.88,1,Sep-98,2,13,,5,0,8899,47.6,15,f,0,0,12077.32731,12077.33,10000,2077.33,0,0,0,Apr-14,2939.1,Jan-15,INDIVIDUAL
1066140,1300296,6000,6000,6000, 36 months,7.9,187.75,A,A4,Musco Lighting,7 years,MORTGAGE,80000,Not Verified,Dec-11,Fully Paid,n,other,Snowmobile Purchase,549xx,WI,8.87,0,Jul-93,4,,,8,0,19071,30.3,29,f,0,0,6633.12,6633.12,6000,633.12,0,0,0,Nov-13,2695.52,Oct-13,INDIVIDUAL
1066171,1300523,12000,12000,12000, 36 months,12.69,402.54,B,B5,Chesapeak Process Service Inc,4 years,RENT,40000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,212xx,MD,22.2,0,Nov-98,1,,,9,0,16273,55.5,23,f,0,0,14006.68,14006.68,12000,2006.68,0,0,0,Oct-13,5971.51,Jan-16,INDIVIDUAL
1066162,1300514,12000,12000,12000, 36 months,8.9,381.04,A,A5,"Time Escrow, Inc.",7 years,RENT,80000,Not Verified,Dec-11,Charged Off,n,other,credit card consolidating,900xx,CA,9.13,0,Oct-03,0,,,8,0,13088,83.5,16,f,0,0,10411.4,10411.4,8330.52,1564.56,0,516.32,5.0436,Mar-14,381.04,Jul-14,INDIVIDUAL
1040154,1270530,7000,7000,7000, 36 months,11.71,231.54,B,B3,,2 years,RENT,75000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Consolidation,926xx,CA,15.57,0,Jan-01,0,,,7,0,22196,94.1,17,f,0,0,8331.940085,8331.94,7000,1331.94,0,0,0,Jan-15,243.64,Dec-14,INDIVIDUAL
1066155,1277661,35000,26825,26800, 60 months,18.64,690.56,E,E1,"Navistar, Inc.",8 years,MORTGAGE,85000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,604xx,IL,12,0,Jan-95,1,,,16,0,31071,53,50,f,0,0,28061.33,28035.18,26825,1236.33,0,0,0,Mar-12,26684.35,Jan-16,INDIVIDUAL
1065382,1299269,1400,1400,1400, 36 months,7.9,43.81,A,A4,Dr.Boers,1 year,RENT,28800,Not Verified,Dec-11,Fully Paid,n,other,auto repair,347xx,FL,10,0,Jun-03,1,,,5,0,2016,9.9,7,f,0,0,1478.87,1478.87,1400,78.87,0,0,0,Oct-12,817.34,Aug-13,INDIVIDUAL
1063447,1296011,16000,16000,16000, 60 months,13.49,368.08,C,C1,,10+ years,RENT,35000,Verified,Dec-11,Charged Off,n,small_business,Small Business,274xx,NC,16.22,0,Jul-02,1,,,6,0,19184,58.5,14,f,0,0,10343.32,10343.32,5147.59,3678.41,0,1517.32,15.1732,Jan-14,368.08,May-14,INDIVIDUAL
1065932,1300077,3200,3200,3200, 36 months,9.91,103.12,B,B1,Oceanside college of beauty,9 years,RENT,61200,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Card's,921xx,CA,2.16,0,Dec-99,0,,113,5,1,2795,33.3,17,f,0,0,3709.19273,3709.19,3200,509.19,0,0,0,Oct-14,317.41,Mar-15,INDIVIDUAL
1065936,1300082,8000,8000,8000, 36 months,7.9,250.33,A,A4,Medical Delivery Services,1 year,RENT,40000,Not Verified,Dec-11,Fully Paid,n,medical,Medical,921xx,CA,13.35,0,Dec-96,0,,,4,0,2440,34.4,11,f,0,0,8986.263663,8986.26,8000,986.26,0,0,0,Aug-14,1483.12,Aug-14,INDIVIDUAL
1066112,1300264,11875,11875,11875, 60 months,12.69,268.32,B,B5,Guardsmark,< 1 year,RENT,25920,Source Verified,Dec-11,Charged Off,n,debt_consolidation,Debt Consolidation Loan,941xx,CA,23.75,0,Apr-01,0,,,8,0,13932,94.1,28,f,0,0,1185.35,1185.35,285.76,248.58,0,651.01,117.1818,Mar-12,268.32,Jul-12,INDIVIDUAL
1066084,1300233,5000,5000,5000, 36 months,6.03,152.18,A,A1,"Allen Flavors, Inc.",9 years,MORTGAGE,54000,Not Verified,Dec-11,Fully Paid,n,home_improvement,Bathroom Repairs,070xx,NJ,3.82,0,Dec-98,0,,,6,0,1779,4,14,f,0,0,5410.75,5410.75,5000,410.75,0,0,0,Dec-13,2065.02,Dec-13,INDIVIDUAL
1066081,1300229,1800,1800,1800, 36 months,6.62,55.27,A,A2,,10+ years,RENT,18000,Not Verified,Dec-11,Fully Paid,n,small_business,Salt Spreader,488xx,MI,23.8,0,Feb-01,0,,,5,0,1792,39.8,12,f,0,0,1880.09,1880.09,1800,80.09,0,0,0,Oct-12,1440.67,Jan-14,INDIVIDUAL
1065896,1300036,35000,35000,35000, 36 months,8.9,1111.37,A,A5,Twitch LLC,5 years,RENT,85000,Verified,Dec-11,Fully Paid,n,debt_consolidation,debt consolidation.. ,606xx,IL,17.73,0,Jul-01,0,,,7,0,16720,61.5,13,f,0,0,37304.76,37304.76,35000,2304.76,0,0,0,Oct-12,27308.49,Oct-12,INDIVIDUAL
1066065,1300209,18000,18000,17950, 36 months,8.9,571.56,A,A5,Accenture,5 years,RENT,78000,Verified,Dec-11,Fully Paid,n,credit_card,Post College Credit Card Refinance,112xx,NY,7,0,Oct-98,1,,,6,0,17769,66.3,10,f,0,0,19883.16,19827.94,18000,1883.16,0,0,0,Jun-13,10185.73,Jun-13,INDIVIDUAL
1066071,1300216,14000,14000,14000, 36 months,7.9,438.07,A,A4,interim health care,10+ years,OWN,45600,Not Verified,Dec-11,Charged Off,n,debt_consolidation,debt consolidation,265xx,WV,19.74,0,Jun-92,0,,,5,0,15846,63.9,10,f,0,0,6130.32,6130.32,5053.24,1077.08,0,0,0,Mar-13,438.07,Jan-16,INDIVIDUAL
1062094,1294147,5000,5000,5000, 36 months,12.42,167.08,B,B4,BBVA Compass,2 years,RENT,70000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,785xx,TX,20.06,0,Mar-04,1,,,14,0,13543,54.2,26,f,0,0,5501.16,5501.16,5000,501.16,0,0,0,Nov-12,3833.62,Jul-15,INDIVIDUAL
1061154,1292952,8000,8000,8000, 36 months,15.96,281.1,C,C5,Dream Town ,4 years,RENT,70000,Source Verified,Dec-11,Fully Paid,n,credit_card,CC Payoff,606xx,IL,14.04,0,Apr-00,2,,,10,0,24072,91.9,30,f,0,0,9993.120439,9993.12,8000,1993.12,0,0,0,Jun-14,644.42,Jan-16,INDIVIDUAL
1066061,1300203,10000,10000,10000, 36 months,6.03,304.36,A,A1,NEW ENGLAND WINDOW AND DOOR,9 years,MORTGAGE,80000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,personal loan.,027xx,MA,12.99,0,Sep-87,0,,,7,0,27644,45.2,17,f,0,0,10840.08,10840.08,10000,840.08,0,0,0,Jan-14,3845.46,Jan-14,INDIVIDUAL
1065863,1300001,10000,10000,9975, 36 months,7.51,311.11,A,A3,pepsi beverage company,5 years,RENT,50000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt consolidation,089xx,NJ,4.63,0,Mar-06,2,,,8,0,6592,25.7,25,f,0,0,11019.26,10991.72,10000,1019.26,0,0,0,Feb-14,2375.97,Feb-14,INDIVIDUAL
1065862,1300000,12000,12000,12000, 36 months,12.42,400.99,B,B4,durango & silverton narrow gauge rr,10+ years,MORTGAGE,35000,Verified,Dec-11,Fully Paid,n,debt_consolidation,debt for debt,813xx,CO,18.51,0,Dec-98,0,,,10,0,8198,75.7,13,f,0,0,14432.91814,14432.92,12000,2432.92,0,0,0,Jan-15,409.71,Dec-14,INDIVIDUAL
1065854,1299989,23200,23200,23175, 36 months,7.9,725.94,A,A4,FOFG,3 years,MORTGAGE,65000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Wiping off 6 ccards in 1 lower rate ,483xx,MI,27.99,0,Oct-01,0,,,10,0,36381,47,34,f,0,0,24554.42,24527.96,23199.99,1354.43,0,0,0,Nov-12,18024.97,Jan-16,INDIVIDUAL
1065145,1299228,18000,18000,17975, 60 months,15.27,430.78,C,C4,Latique handbag,1 year,MORTGAGE,84000,Verified,Dec-11,Current,n,credit_card,Pay off credit card,069xx,CT,11.41,0,Dec-98,3,,,11,0,22542,83.2,23,f,4791.06,4784.32,20631.16,20602.66,13208.94,7422.22,0,0,0,Dec-15,430.78,Jan-16,INDIVIDUAL
1062260,1294318,4800,4800,4800, 36 months,15.27,167.03,C,C4,TubeCityIMS,10+ years,MORTGAGE,75000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,CCPayoff,260xx,WV,9.3,0,Mar-03,1,,,13,0,22195,73.7,18,f,0,0,6005.123937,6005.12,4800,1205.12,0,0,0,Jan-15,190.27,Dec-14,INDIVIDUAL
1065842,1299977,7300,7300,7300, 36 months,11.71,241.46,B,B3,Fairfax County Government,6 years,RENT,35000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,freedom,201xx,VA,16.42,0,Aug-02,1,,,10,0,9628,44.6,17,f,0,0,8654.581877,8654.58,7300,1354.58,0,0,0,Aug-14,1426.64,Jan-16,INDIVIDUAL
1066018,1300151,10400,10400,10400, 36 months,9.91,335.14,B,B1,,6 years,RENT,40000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,ROLL CONSOLIDATION,349xx,FL,11.67,0,Oct-99,2,,,7,0,11624,80.6,19,f,0,0,12022.8865,12022.89,10400,1622.89,0,0,0,Aug-14,1976.75,Jan-16,INDIVIDUAL
1049352,1280767,6600,6600,6600, 36 months,9.91,212.69,B,B1,"The Holmes Organisation, Inc.",1 year,MORTGAGE,100000,Not Verified,Dec-11,Fully Paid,n,house,Debt Consolidation,322xx,FL,15.53,0,Jul-02,2,,,10,0,2171,27.8,30,f,0,0,7274.62,7274.62,6600,674.62,0,0,0,Apr-13,4304.99,Jan-16,INDIVIDUAL
1066016,1300149,12000,12000,12000, 36 months,8.9,381.04,A,A5,Kearny Ferderal Savings Bank,7 years,OWN,40000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Future,075xx,NJ,9.45,0,May-02,0,73,,12,0,13756,37.4,20,f,0,0,13715.45783,13715.46,12000,1715.46,0,0,0,Jan-15,391.28,Sep-15,INDIVIDUAL
1065997,1300128,13250,13250,13250, 36 months,17.27,474.19,D,D3,the reis group,10+ years,RENT,52000,Verified,Dec-11,Fully Paid,n,debt_consolidation,consolidation,124xx,NY,23.7,0,Aug-98,0,70,,8,0,15002,91.5,18,f,0,0,15650.39,15650.39,13250,2400.39,0,0,0,Apr-13,9026.78,Jan-16,INDIVIDUAL
1061891,1293926,12000,12000,12000, 36 months,11.71,396.92,B,B3,PwC,3 years,RENT,92500,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,940xx,CA,15.97,0,Mar-06,2,,,11,0,9558,56.2,21,f,0,0,14286.72251,14286.72,12000,2286.72,0,0,0,Jan-15,404.66,Dec-14,INDIVIDUAL
1065752,1299871,25000,25000,25000, 36 months,9.91,805.63,B,B1,City & County of San Francisco,9 years,RENT,61000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Titanium loan,941xx,CA,10.35,0,Jul-96,0,,,5,0,23712,49.4,10,f,0,0,29000.83503,29000.84,25000,4000.84,0,0,0,Jan-15,812.89,Jan-16,INDIVIDUAL
1063126,1295634,6000,6000,6000, 36 months,10.65,195.44,B,B2,Neil Nakai Inc.,10+ years,RENT,36000,Not Verified,Dec-11,Fully Paid,n,other,personal,967xx,HI,14.43,0,Jan-97,1,29,,5,0,13626,48.5,9,f,0,0,7033.840265,7033.84,6000,1033.84,0,0,0,Jan-15,204.1,Dec-14,INDIVIDUAL
1065738,1299858,12000,12000,12000, 36 months,7.51,373.33,A,A3,Pilot Fregith Services,10+ years,MORTGAGE,68000,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit cards payment,940xx,CA,7.08,0,Jan-91,1,,,7,0,15433,55.6,34,f,0,0,12554.01,12554.01,12000,554.01,0,0,0,Oct-13,473.95,Sep-13,INDIVIDUAL
1061467,1293268,14400,14400,14400, 36 months,11.71,476.3,B,B3,Louis Vuitton,1 year,RENT,80000,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Debt Free,900xx,CA,16.35,0,Nov-95,1,,,10,0,19983,48.4,16,f,0,0,15543.7,15543.7,14400,1143.7,0,0,0,Oct-12,11736.19,Jan-16,INDIVIDUAL
1065721,1299839,10000,10000,10000, 36 months,12.42,334.16,B,B4,The University Club,10+ years,RENT,43000,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card and Bill Loan,111xx,NY,11.58,0,Apr-00,0,51,,13,0,13034,65.5,33,f,0,0,12026.29966,12026.3,10000,2026.3,0,0,0,Jan-15,345.52,Jan-16,INDIVIDUAL
1065717,1299834,8000,8000,8000, 36 months,11.71,264.61,B,B3,Draft FCB,1 year,RENT,150000,Not Verified,Dec-11,Fully Paid,n,credit_card,Smart Budgeting,100xx,NY,2.48,1,Jul-96,0,5,,5,0,9722,56.2,8,f,0,0,9522.45744,9522.46,8000,1522.46,0,0,0,Jan-15,278.01,Mar-15,INDIVIDUAL
1065026,1298879,8000,8000,8000, 36 months,16.29,282.41,D,D1,St. Rose San Martin,5 years,RENT,50000,Not Verified,Dec-11,Charged Off,n,credit_card,credit debt,891xx,NV,13.22,0,Nov-05,0,,,9,0,5106,72.9,12,f,0,0,4533.54,4533.54,2798.78,1436.44,0,298.32,3.09,Apr-13,287.45,Sep-13,INDIVIDUAL
1057001,1288555,30000,30000,28673.79652, 60 months,12.42,673.72,B,B4,,3 years,RENT,70000,Source Verified,Dec-11,Charged Off,n,small_business,Patent and manufacturing.,773xx,TX,0.94,0,Jul-06,0,,,7,0,1159,3.2,14,f,0,0,17179.15,14854.83,8464.18,5679.62,33.68658497,3001.66,30.0166,Oct-13,673.72,Feb-14,INDIVIDUAL
1065513,1299629,18000,18000,18000, 60 months,16.77,445.13,D,D2,Old Republic Home Protection,6 years,OWN,40000,Not Verified,Dec-11,Charged Off,n,home_improvement,Personal Loan,945xx,CA,18.42,0,Nov-00,3,,,7,0,11147,73.4,20,f,0,0,11229.37,11229.37,4677.94,4651.94,0,1899.49,18.8164,Oct-13,445.13,Feb-14,INDIVIDUAL
1065698,1299812,13250,13250,13250, 36 months,11.71,438.26,B,B3,University Primary Care,2 years,OWN,35000,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card refinance,191xx,PA,22.35,0,Aug-04,1,,,16,0,10014,67.2,21,f,0,0,15775.48747,15775.49,13250,2525.49,0,0,0,Jan-15,444.97,Oct-15,INDIVIDUAL
1065681,1299792,14000,14000,14000, 36 months,14.27,480.33,C,C2,Raytheon,6 years,RENT,80000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Dept Consolidation,902xx,CA,16.21,0,Aug-02,0,,,8,0,11546,96.2,11,f,0,0,17282.30673,17282.31,14000,3282.31,0,0,0,Jan-15,509.76,Dec-14,INDIVIDUAL
1061788,1293410,20000,20000,19975, 60 months,20.3,533.23,E,E5,federal,10+ years,OWN,59000,Verified,Dec-11,Charged Off,n,debt_consolidation,life changing,997xx,AK,20.91,0,Aug-00,2,,,16,0,32137,83.1,32,f,0,0,16063.42,16043.48,6317.7,7790.84,0,1954.88,19.5488,Mar-14,281.46,Jul-14,INDIVIDUAL
1065484,1299597,10000,10000,10000, 36 months,16.29,353.01,D,D1,crown plaza manhattan,10+ years,RENT,40000,Verified,Dec-11,Fully Paid,n,credit_card,credit card payoff,104xx,NY,24.39,0,Aug-01,1,,,7,0,11665,96.4,18,f,0,0,12455.59,12455.59,10000,2455.59,0,0,0,Feb-14,3641.77,Jan-16,INDIVIDUAL
1061681,1293700,35000,23250,23200, 60 months,20.3,619.88,E,E5,Prospect Transportation Inc.,5 years,RENT,85000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Cards Payoff,076xx,NJ,20.16,0,Dec-03,0,,,11,0,31306,74.5,24,f,0,0,36085.55828,36007.96,23250,12835.56,0,0,0,Oct-15,8847.24,Jan-16,INDIVIDUAL
1065661,1299772,4000,4000,4000, 36 months,6.03,121.75,A,A1,Simple Finance Technology Corp.,1 year,RENT,55000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,No more credit card!,972xx,OR,7.05,0,Oct-01,0,,,7,0,2189,43.8,18,f,0,0,4355.443114,4355.44,4000,355.44,0,0,0,Mar-14,1192.02,Apr-14,INDIVIDUAL
1065663,1299774,13000,13000,13000, 36 months,9.91,418.93,B,B1,City of Capitola,6 years,RENT,110000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Cards,951xx,CA,8.38,0,Jun-01,0,,,8,0,9599,81.3,14,f,0,0,14957.75365,14957.75,13000,1957.75,0,0,0,May-14,3659.9,Jan-16,INDIVIDUAL
1065480,1299593,28000,28000,28000, 36 months,12.69,939.26,B,B5,Prairie du Chien Memorial Hospital,5 years,RENT,100000,Source Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Loan,538xx,WI,12.35,0,Oct-00,0,,,7,0,5739,67.5,15,f,0,0,33809.04918,33809.05,28000,5809.05,0,0,0,Jan-15,953.93,Dec-14,INDIVIDUAL
1065658,1299768,10000,10000,10000, 36 months,13.49,339.31,C,C1,Choate Investment Advisors,3 years,RENT,62000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Get out of Debt,021xx,MA,11.52,0,Oct-00,0,,,9,0,16462,79.1,20,f,0,0,11250.9,11250.9,10000,1250.9,0,0,0,Jan-13,7193.77,Jan-16,INDIVIDUAL
1065447,1299549,20000,20000,20000, 36 months,7.9,625.81,A,A4,Southeastern Technical College,< 1 year,RENT,45000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,304xx,GA,9.25,0,Nov-81,1,,,8,0,14386,74.9,10,f,0,0,22527.93726,22527.94,20000,2527.94,0,0,0,Jan-15,631.87,Oct-15,INDIVIDUAL
1065470,1299579,18000,18000,17950, 36 months,9.91,580.05,B,B1,AH Interiors Inc.,5 years,RENT,110000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Pay credit cards 2011,331xx,FL,10,0,Jan-00,1,,,8,0,12371,62.5,22,f,0,0,19205.83,19152.49,18000,1205.83,0,0,0,Oct-12,14579.33,Aug-14,INDIVIDUAL
1065467,1299576,9000,9000,9000, 60 months,19.91,238,E,E4,Responsive Learning Technologies,3 years,RENT,60000,Verified,Dec-11,Charged Off,n,credit_card,Cards,950xx,CA,22.56,0,Dec-97,1,,,17,0,21321,91.1,30,f,0,0,5227.64,5227.64,2327.73,2899.91,0,0,0,Oct-13,238,Jan-16,INDIVIDUAL
1065649,1299755,25000,25000,24975, 60 months,18.64,643.58,E,E1,KINGS COUNTY DISTRICT ATTORNEY'S OFFICE,10+ years,RENT,61500,Verified,Dec-11,Charged Off,n,debt_consolidation,CLEAR UP,112xx,NY,12.6,1,Apr-00,0,22,,11,0,24278,60.8,25,f,0,0,25775.38,25749.68,13993.4,11732.12,32.18,17.68,3.1824,Apr-15,643.58,Jan-16,INDIVIDUAL
1065430,1299526,10000,10000,10000, 36 months,11.71,330.76,B,B3,Americare,3 years,RENT,33000,Not Verified,Dec-11,Fully Paid,n,other,Personal loan,113xx,NY,8.69,0,Apr-00,0,,,6,0,6621,88.3,9,f,0,0,11838.8778,11838.88,10000,1838.88,0,0,0,Jul-14,2258.8,Jul-15,INDIVIDUAL
1059462,1291082,4200,4200,4200, 36 months,6.03,127.83,A,A1,Fisher Scientific,3 years,RENT,61000,Not Verified,Dec-11,Fully Paid,n,credit_card,Trip Loan,070xx,NJ,8.92,0,Oct-03,0,,,7,0,4228,12.9,16,f,0,0,4601.62011,4601.62,4200,401.62,0,0,0,Dec-14,129.65,Jan-16,INDIVIDUAL
1064102,1296692,20000,20000,19975, 60 months,15.27,478.64,C,C4,Level 3 Communications,10+ years,OWN,78216,Verified,Dec-11,Charged Off,n,debt_consolidation,Debt Consolidation,956xx,CA,10.79,0,Jul-95,1,,,8,0,25161,80.3,21,f,0,0,5797.78,5790.61,2367.51,2405.39,0,1024.88,9.89,Oct-12,478.64,Mar-13,INDIVIDUAL
